v1= (3)
1895	69.072
2095	84.2838
2096	84.2838
2097	84.2838
2219	64.3126
2220	64.3126
2221	64.3126
2843	50.1989
2844	50.1989
2845	50.1989

v1= (6)
381	15.2352
382	15.2352
383	15.2352
414	8.44497
415	8.44497
416	8.44497
436	17.49
437	17.49
438	17.49
441	6.61373
442	6.61373
443	6.61373
456	7.77964
457	7.77964
458	7.77964
510	7.72994
511	7.72994
512	7.72994
529	4.31099
530	4.31099
531	4.31099
682	4.08159
683	4.08159
684	4.08159
711	3.53292
712	3.53292
713	3.53292
722	2.45427
723	2.45427
724	2.45427
771	6.54726
772	6.54726
773	6.54726
806	3.64907
807	3.64907
808	3.64907
834	6.7481
835	6.7481
836	6.7481
877	23.6358
878	23.6358
879	23.6358
886	7.37124
887	7.37124
888	7.37124
935	5.32287
936	5.32287
937	5.32287
979	24.6644
980	24.6644
981	24.6644
1027	5.71436
1028	5.71436
1029	5.71436
1069	5.46942
1070	5.46942
1071	5.46942
1327	12.1572
1328	12.1572
1329	12.1572
1472	6.87085
1473	6.87085
1474	6.87085
1476	14.7661
1477	14.7661
1478	14.7661
1562	45.8251
1563	45.8251
1564	45.8251
1567	9.93015
1568	9.93015
1569	9.93015
1854	5.24768
1855	5.24768
1856	5.24768
1897	34.2816
1898	34.2816
1899	34.2816
2020	9.631
2021	9.631
2022	9.631
2087	7.0793
2088	7.0793
2089	7.0793
2132	100
2133	100
2134	100
2140	4.27563
2141	4.27563
2142	4.27563
2149	6.74115
2150	6.74115
2151	6.74115
2160	16.6062
2161	16.6062
2162	16.6062
2370	4.64821
2371	4.64821
2372	4.64821

v1= (7)
384	14.4255
385	14.4255
386	14.4255
394	12.0358
395	12.0358
396	12.0358
399	11.3846
400	11.3846
401	11.3846
414	22.1629
415	22.1629
416	22.1629
454	16.0065
455	16.0065
456	16.0065
464	13.1823
465	13.1823
466	13.1823
474	22.381
475	22.381
476	22.381
494	9.1762
495	9.1762
496	9.1762
504	14.8844
505	14.8844
506	14.8844
570	11.7042
571	11.7042
572	11.7042
709	10.5978
710	10.5978
711	10.5978
722	15.9131
723	15.9131
724	15.9131
817	12.1125
818	12.1125
819	12.1125
935	22.3373
936	22.3373
937	22.3373
1006	14.1501
1007	14.1501
1008	14.1501
1022	12.9869
1023	12.9869
1024	12.9869
1162	33.385
1163	33.385
1164	33.385
1304	70.9728
1305	70.9728
1306	70.9728
1552	42.0545
1553	42.0545
1554	42.0545
1635	21.5739
1636	21.5739
1637	21.5739
1805	21.1392
1806	21.1392
1807	21.1392
1919	100
1920	100
1921	100
1925	10.4297
1926	10.4297
1927	10.4297
2180	17.2361
2181	17.2361
2182	17.2361

v1= (8)
413	5.46865
414	5.46865
415	5.46865
413	6.20428
414	6.20428
415	6.20428
436	10.5432
437	10.5432
438	10.5432
439	4.31921
440	4.31921
441	4.31921
479	4.95895
480	4.95895
481	4.95895
828	3.24597
829	3.24597
830	3.24597
1427	7.76809
1428	7.76809
1429	7.76809
1482	17.7426
1483	17.7426
1484	17.7426
1624	68.2973
1625	68.2973
1626	68.2973
2089	61.9016
2090	61.9016
2091	61.9016
2167	18.9944
2168	18.9944
2169	18.9944
2307	100
2308	100
2309	100
2484	8.28581
2485	8.28581
2486	8.28581
2555	44.2969
2556	44.2969
2557	44.2969
2562	10.8841
2563	10.8841
2564	10.8841
2657	17.0345
2658	17.0345
2659	17.0345
2721	6.07144
2722	6.07144
2723	6.07144
2803	8.36414
2804	8.36414
2805	8.36414
2980	75.6747
2981	75.6747
2982	75.6747

v1= (9)
414	1.8438
415	1.8438
416	1.8438
634	1.08136
635	1.08136
636	1.08136
812	1.93491
813	1.93491
814	1.93491
907	1.69364
908	1.69364
909	1.69364
1179	1.59329
1180	1.59329
1181	1.59329
1189	4.38732
1190	4.38732
1191	4.38732
1419	1.666
1420	1.666
1421	1.666
1557	12.0005
1558	12.0005
1559	12.0005
1679	2.40038
1680	2.40038
1681	2.40038
1735	11.541
1736	11.541
1737	11.541
1785	9.40476
1786	9.40476
1787	9.40476
2002	1.8998
2003	1.8998
2004	1.8998
2067	4.85604
2068	4.85604
2069	4.85604
2124	1.39275
2125	1.39275
2126	1.39275
2287	1.74815
2288	1.74815
2289	1.74815
2325	1.19332
2326	1.19332
2327	1.19332
2367	100
2368	100
2369	100
2650	2.47176
2651	2.47176
2652	2.47176

v1= (10)
381	12.4843
382	12.4843
383	12.4843
413	7.5468
414	7.5468
415	7.5468
436	31.9247
437	31.9247
438	31.9247
454	2.66759
455	2.66759
456	5.85047
457	5.85047
458	5.85047
464	6.95204
465	6.95204
466	6.95204
469	4.1818
470	4.1818
471	4.1818
526	8.59766
527	8.59766
528	8.59766
534	8.21688
535	8.21688
536	8.21688
572	2.83578
573	2.83578
574	2.83578
676	12.1282
677	12.1282
678	12.1282
709	5.03901
710	5.03901
711	5.03901
760	4.02276
761	4.02276
762	4.02276
804	11.3514
805	11.3514
806	11.3514
809	4.66267
810	4.66267
811	4.66267
863	3.31701
864	3.31701
865	3.31701
933	5.93113
934	5.93113
935	5.93113
1044	5.76613
1045	5.76613
1046	5.76613
1057	100
1058	100
1059	100
1097	3.1103
1098	3.1103
1099	3.1103
1489	6.24942
1490	6.24942
1491	6.24942
1499	7.06551
1500	7.06551
1501	7.06551
1671	7.05363
1672	7.05363
1673	7.05363
2252	27.3705
2253	27.3705
2254	27.3705
2295	17.4086
2296	17.4086
2297	17.4086
2505	4.92794
2506	4.92794
2507	4.92794
2667	4.13636
2668	4.13636
2669	4.13636
2682	34.1797
2683	34.1797
2684	34.1797

v1= (11)
623	4.74752
624	4.74752
625	4.74752
889	6.60228
890	6.60228
891	6.60228
1075	4.83657
1076	4.83657
1077	4.83657
1472	8.24968
1473	8.24968
1474	8.24968
1644	5.00168
1645	5.00168
1646	5.00168
1654	51.0906
1655	51.0906
1656	51.0906
1660	5.08294
1661	5.08294
1662	5.08294
1831	13.1122
1832	13.1122
1833	13.1122
2200	34.4302
2201	34.4302
2202	34.4302
2370	8.70372
2371	8.70372
2372	8.70372
2377	42.6271
2378	42.6271
2379	42.6271
2460	5.38037
2461	5.38037
2462	5.38037
2652	15.0245
2653	15.0245
2654	15.0245
2720	100
2721	100
2722	100
3088	58.8107
3089	58.8107
3090	58.8107
3375	50.0836
3376	50.0836
3377	50.0836
3505	53.0443
3506	53.0443
3507	53.0443
3658	34.9635
3659	34.9635
3660	34.9635
3748	21.8041
3749	21.8041
3750	21.8041

v1= (12)
378	38.7715
379	38.7715
380	38.7715
436	56.9253
437	56.9253
438	56.9253
479	31.2683
480	31.2683
481	31.2683
571	28.4792
572	28.4792
573	28.4792
623	29.156
624	29.156
625	29.156
684	39.2257
685	39.2257
686	39.2257
1110	60.7618
1111	60.7618
1112	60.7618
1482	53.923
1483	53.923
1484	53.923
1500	41.2166
1501	41.2166
1502	41.2166
1584	47.0744
1585	47.0744
1586	47.0744
1770	59.5961
1771	59.5961
1772	59.5961
2007	63.7048
2008	63.7048
2009	63.7048
2090	89.5322
2091	89.5322
2092	89.5322
2555	65.6131
2556	65.6131
2557	65.6131
2597	100
2598	100
2599	100
2747	82.644
2748	82.644
2749	82.644
2880	41.5627
2881	41.5627
2882	41.5627
2920	51.6398
2921	51.6398
2922	51.6398
3350	38.7214
3351	38.7214
3352	38.7214
3430	47.7533
3431	47.7533
3432	47.7533
3580	26.6893
3581	26.6893
3582	26.6893

v1= (13)
436	1.40098
437	1.40098
438	1.40098
436	1.21954
437	1.21954
438	1.21954
436	2.21616
437	2.21616
438	2.21616
564	1.97871
565	1.97871
566	1.97871
609	1.1007
610	1.1007
611	1.1007
654	15.9904
655	15.9904
656	15.9904
849	3.32242
850	3.32242
851	3.32242
964	1.20526
965	1.20526
966	1.20526
1180	1.83464
1181	1.83464
1182	1.83464
1217	2.61059
1218	2.61059
1219	2.61059
1349	4.65991
1350	4.65991
1351	4.65991
1362	100
1363	100
1364	100
1604	7.67913
1605	7.67913
1606	7.67913
1647	65.6266
1648	65.6266
1649	65.6266
1650	26.5782
1651	26.5782
1807	1.73066
1808	1.73066
1809	1.73066
1892	3.40112
1893	3.40112
1894	3.40112
1934	2.14135
1935	2.14135
1936	2.14135
2000	1.37862
2001	1.37862
2002	1.37862
2277	1.92507
2278	1.92507
2279	1.92507
2360	4.10619
2361	4.10619
2362	4.10619
2490	2.27291
2491	2.27291
2492	2.27291
2637	2.61976
2638	2.61976
2639	2.61976
3147	3.84061
3148	3.84061
3149	3.84061
3287	6.87848
3288	6.87848
3289	6.87848
3623	1.10277
3624	1.10277
3625	1.10277
3670	1.93612
3671	1.93612
3672	1.93612
3710	4.4062
3711	4.4062
3712	4.4062
4133	11.8566
4134	11.8566
4135	11.8566

v1= (14)
436	17.9513
437	17.9513
438	17.9513
1298	4.91962
1299	4.91962
1300	4.91962
1567	9.9443
1568	9.9443
1569	9.9443
1640	100
1641	100
1642	100
1732	5.97513
1733	5.97513
1734	5.97513
1799	6.07507
1800	6.07507
1801	6.07507
2658	11.0861
2659	11.0861
2660	11.0861
2755	4.14311
2756	4.14311
2757	4.14311
2902	7.69643
2903	7.69643
2904	7.69643
3003	7.90407
3004	7.90407
3005	7.90407
3008	45.5044
3009	45.5044
3010	45.5044
3150	5.87866
3151	5.87866
3152	5.87866
3295	7.18856
3296	7.18856
3297	7.18856
3839	4.19621
3840	4.19621
3841	4.19621
3868	9.43336
3869	9.43336
3870	9.43336
3981	9.73531
3982	9.73531
3983	9.73531

v1= (15)
421	2.25239
422	2.25239
423	2.25239
1032	3.21526
1033	3.21526
1034	3.21526
1119	3.88127
1120	3.88127
1121	3.88127
1209	4.31155
1210	4.31155
1211	4.31155
1457	3.38597
1458	3.38597
1459	3.38597
1487	9.0903
1488	9.0903
1489	9.0903
1492	4.30739
1493	4.30739
1494	4.30739
1664	11.5473
1665	11.5473
1666	11.5473
1744	7.25374
1745	7.25374
1746	7.25374
1917	41.0494
1918	41.0494
1919	41.0494
1922	11.0732
1923	11.0732
1924	11.0732
2139	8.6641
2140	8.6641
2141	8.6641
2237	54.9831
2238	54.9831
2239	54.9831
2422	10.3613
2423	10.3613
2424	10.3613
2520	21.8808
2521	21.8808
2522	21.8808
2737	100
2738	100
2739	100
2742	27.3421
2743	27.3421
2744	27.3421
2995	11.6595
2996	11.6595
2997	11.6595
3025	24.7818
3026	24.7818
3027	24.7818
3167	92.1527
3168	92.1527
3169	92.1527
3291	1.91396
3292	1.91396
3293	1.91396
3450	53.5215
3451	53.5215
3452	53.5215
3540	9.48776
3541	9.48776
3542	9.48776
3773	5.60029
3774	5.60029
3775	5.60029
3828	43.2217
3829	43.2217
3830	43.2217
3915	53.6669
3916	53.6669
3917	53.6669
4089	2.58149
4090	2.58149
4091	2.58149
4151	16.8532
4152	16.8532
4153	16.8532
4240	3.71577
4241	3.71577
4242	3.71577
4330	1.59637
4331	1.59637
4332	1.59637

v1= (16)
386	2.60108
387	2.60108
388	2.60108
405	2.94196
406	2.94196
407	2.94196
413	3.76033
414	3.76033
415	3.76033
436	4.55019
437	4.55019
438	4.55019
446	2.48815
447	2.48815
448	2.48815
544	5.94969
545	5.94969
546	5.94969
554	2.65616
555	2.65616
556	2.65616
711	2.53197
712	2.53197
713	2.53197
933	3.16768
934	3.16768
935	3.16768
1141	3.95842
1142	3.95842
1143	3.95842
1252	15.7459
1253	15.7459
1254	15.7459
1279	58.5972
1280	58.5972
1281	58.5972
1362	10.4629
1363	10.4629
1364	10.4629
1537	26.6406
1538	26.6406
1539	26.6406
1647	21.6333
1648	21.6333
1649	21.6333
1789	49.904
1790	49.904
1791	49.904
1795	4.71158
1796	4.71158
1797	4.71158
1897	9.96343
1898	9.96343
1899	9.96343
2007	100
2008	100
2009	100
2012	5.41315
2013	5.41315
2014	5.41315
2327	16.6673
2328	16.6673
2329	16.6673
2545	88.1707
2546	88.1707
2547	88.1707
2827	36.4973
2828	36.4973
2829	36.4973
3147	26.7366
3148	26.7366
3149	26.7366
3323	3.59926
3324	3.59926
3325	3.59926
3403	27.7189
3404	27.7189
3405	27.7189
3436	5.82518
3437	5.82518
3438	5.82518
3473	6.59298
3474	6.59298
3475	6.59298
3690	94.3157
3691	94.3157
3692	94.3157
3695	14.029
3696	14.029
3697	14.029
3702	5.4791
3703	5.4791
3704	5.4791
3906	5.48008
3907	5.48008
3908	5.48008
3943	3.90054
3944	3.90054
3945	3.90054
3973	27.7088
3974	27.7088
3975	27.7088
3978	7.63921
3979	7.63921
3980	7.63921
4285	7.43552
4286	7.43552
4287	7.43552

v1= (17)
411	4.71474
412	4.71474
413	4.71474
414	4.0433
415	4.0433
436	8.81895
437	8.81895
438	8.81895
469	6.16703
470	6.16703
471	6.16703
525	4.82466
526	4.82466
527	4.82466
614	7.81287
615	7.81287
616	7.81287
721	6.41039
722	6.41039
723	6.41039
882	4.46751
883	4.46751
884	4.46751
979	4.80069
980	4.80069
981	4.80069
997	12.5811
998	12.5811
999	12.5811
1092	10.495
1093	10.495
1094	10.495
1642	19.6809
1643	19.6809
1644	19.6809
2202	15.3336
2203	15.3336
2204	15.3336
2437	26.8901
2438	26.8901
2439	26.8901
2727	11.8977
2728	11.8977
2729	11.8977
2767	40.7418
2768	40.7418
2769	40.7418
2985	100
2986	100
2987	100

v1= (18)
374	27.3242
375	27.3242
376	27.3242
384	15.7607
385	15.7607
386	44.2429
387	44.2429
388	44.2429
389	18.9134
390	18.9134
391	18.9134
409	17.1728
410	17.1728
411	17.1728
414	27.4445
415	27.4445
416	27.4445
431	16.4008
432	16.4008
433	16.4008
435	12.6062
436	12.6062
437	12.6062
436	86.6641
437	86.6641
438	86.6641
475	21.353
476	21.353
477	21.353
480	26.2029
481	26.2029
482	26.2029
480	31.5792
481	31.5792
482	31.5792
513	18.533
514	18.533
515	18.533
520	11.5392
521	11.5392
522	11.5392
599	24.5497
600	24.5497
601	24.5497
669	37.3652
670	37.3652
671	37.3652
676	30.7788
677	30.7788
678	30.7788
682	15.903
683	15.903
684	15.903
718	11.6497
719	11.6497
720	11.6497
723	22.0103
724	22.0103
725	22.0103
805	16.6183
806	16.6183
807	16.6183
936	16.9722
937	16.9722
938	16.9722
946	66.0956
947	66.0956
948	66.0956
1113	22.8709
1114	22.8709
1115	22.8709
1159	18.6374
1160	18.6374
1161	18.6374
1249	35.5943
1250	35.5943
1251	35.5943
1344	100
1345	100
1346	100
1387	52.3869
1388	52.3869
1389	52.3869

v1= (19)
418	1.16937
419	1.16937
420	1.16937
1014	1.36466
1015	1.36466
1016	1.36466
1067	1.00516
1068	1.00516
1069	1.00516
1552	3.73057
1553	3.73057
1554	3.73057
1610	2.78368
1611	2.78368
1612	2.78368
1680	11.5461
1681	11.5461
1682	11.5461
1770	35.9283
1771	35.9283
1772	35.9283
1897	5.5665
1898	5.5665
1899	5.5665
2057	36.0071
2058	36.0071
2059	36.0071
2340	49.8268
2341	49.8268
2342	49.8268
2362	19.2226
2363	19.2226
2364	19.2226
2645	19.899
2646	19.899
2647	19.899
2805	41.8224
2806	41.8224
2807	41.8224
2932	43.5086
2933	43.5086
2934	43.5086
3022	100
3023	100
3024	100
3150	11.2587
3151	11.2587
3152	11.2587
3305	17.4132
3306	17.4132
3307	17.4132
3315	1.46631
3316	1.46631
3317	1.46631
3435	19.4
3436	19.4
3437	19.4
3441	2.39012
3442	2.39012
3443	2.39012
3558	8.08645
3559	8.08645
3560	8.08645
3688	9.05099
3689	9.05099
3690	9.05099
3875	5.66537
3876	5.66537
3877	5.66537
3880	10.8507
3881	10.8507
3882	10.8507
3940	11.0171
3941	11.0171
3942	11.0171
4073	2.64597
4074	2.64597
4075	2.64597
4118	16.688
4119	16.688
4120	16.688
4156	25.3485
4157	25.3485
4158	25.3485
4203	11.6738
4204	11.6738
4205	11.6738
4388	2.711
4389	2.711
4390	2.711

v1= (20)
408	2.98217
409	2.98217
410	2.98217
413	3.65548
414	3.65548
415	3.65548
426	3.2387
427	3.2387
428	3.2387
436	10.2525
437	10.2525
438	10.2525
479	2.68537
480	2.68537
481	2.68537
587	2.06611
588	2.06611
589	2.06611
684	2.52958
685	2.52958
686	2.52958
858	2.30875
859	2.30875
860	2.30875
912	3.26381
913	3.26381
914	3.26381
932	2.91561
933	2.91561
934	2.91561
992	2.06579
993	2.06579
994	2.06579
1110	2.64694
1111	2.64694
1112	2.64694
1287	6.22608
1288	6.22608
1289	6.22608
1434	8.7885
1435	8.7885
1436	8.7885
1439	19.5558
1440	19.5558
1441	19.5558
1717	10.1323
1718	10.1323
1719	10.1323
1739	4.82575
1740	4.82575
1741	4.82575
1752	8.0822
1753	8.0822
1754	8.0822
1782	100
1783	100
1784	100
1989	9.21142
1990	9.21142
1991	9.21142
2059	22.0823
2060	22.0823
2061	22.0823
2064	37.06
2065	37.06
2066	37.06
2222	15.0524
2223	15.0524
2224	15.0524
2350	43.0139
2351	43.0139
2352	43.0139
2490	83.0443
2491	83.0443
2492	83.0443
2767	14.2063
2768	14.2063
2769	14.2063
2815	6.24502
2816	6.24502
2817	6.24502
2832	42.3461
2833	42.3461
2834	42.3461
2933	9.89603
2934	9.89603
2935	9.89603
3018	4.69148
3019	4.69148
3020	4.69148
3085	25.7983
3086	25.7983
3087	25.7983
3115	9.42145
3116	9.42145
3117	9.42145
3133	7.61234
3134	7.61234
3135	7.61234
3305	2.30292
3306	2.30292
3307	2.30292

v1= (21)
378	3.15265
379	3.15265
380	3.15265
434	3.419
435	3.419
436	3.419
437	3.2947
438	3.2947
446	5.27938
447	5.27938
448	5.27938
464	3.14099
465	3.14099
466	3.14099
629	4.71701
630	4.71701
631	4.71701
644	8.0279
645	8.0279
646	8.0279
912	3.37879
913	3.37879
914	3.37879
926	4.09492
927	4.09492
928	4.09492
1018	3.28807
1019	3.28807
1020	3.28807
1076	3.44249
1077	3.44249
1078	3.44249
1111	4.76724
1112	4.76724
1113	4.76724
1174	6.51317
1175	6.51317
1176	6.51317
1324	94.3756
1325	94.3756
1326	94.3756
1344	6.01761
1345	6.01761
1346	6.01761
1572	7.75118
1573	7.75118
1574	7.75118
1629	8.80369
1630	8.80369
1631	8.80369
1862	9.33413
1863	9.33413
1864	9.33413
2182	10.9994
2183	10.9994
2184	10.9994
2325	46.9858
2326	46.9858
2327	46.9858
2517	56.948
2518	56.948
2519	56.948
2572	18.6632
2573	18.6632
2574	18.6632
2694	5.16717
2695	5.16717
2696	5.16717
2802	98.1371
2803	98.1371
2804	98.1371
2808	8.46002
2809	8.46002
2810	8.46002
2858	8.60331
2859	8.60331
2860	8.60331
3015	19.4164
3016	19.4164
3017	19.4164
3085	100
3086	100
3087	100
3372	3.52854
3373	3.52854
3374	3.52854

v1= (22)
381	7.38278
382	7.38278
383	7.38278
398	6.56909
399	6.56909
400	6.56909
435	7.86666
436	7.86666
437	7.86666
436	4.87909
437	4.87909
438	4.87909
436	12.2656
437	12.2656
438	12.2656
436	15.0595
437	15.0595
438	15.0595
437	3.89244
438	3.89244
439	3.89244
599	3.89498
600	3.89498
601	3.89498
604	9.50016
605	9.50016
606	9.50016
644	3.70345
645	3.70345
646	3.70345
757	5.76139
758	5.76139
759	5.76139
927	8.8575
928	8.8575
929	8.8575
931	8.52032
932	8.52032
933	8.52032
1257	100
1258	100
1259	100
1544	74.7385
1545	74.7385
1546	74.7385
1792	5.79281
1793	5.79281
1794	5.79281
1832	8.80354
1833	8.80354
1834	8.80354
2199	8.66137
2200	8.66137
2201	8.66137
2527	29.6434
2528	29.6434
2529	29.6434
2532	7.95045
2533	7.95045
2534	7.95045
2958	4.33718
2959	4.33718
2960	4.33718

v1= (23)
381	49.8763
382	49.8763
383	49.8763
386	40.3684
387	40.3684
388	40.3684
389	47.9296
390	47.9296
391	47.9296
399	57.1269
400	57.1269
401	57.1269
404	39.5961
405	39.5961
406	39.5961
416	40.672
417	40.672
418	40.672
436	100
437	100
438	100
441	42.2835
442	42.2835
443	42.2835
444	21.1365
445	21.1365
446	21.1365
447	19.6898
448	19.6898
469	21.4284
470	21.4284
471	21.4284
474	43.8969
475	43.8969
476	43.8969
479	35.8245
480	35.8245
481	35.8245
479	16.4944
480	16.4944
481	16.4944
497	20.2602
498	20.2602
499	20.2602
510	24.1239
511	24.1239
512	24.1239
545	24.8577
546	24.8577
547	24.8577
568	29.775
569	29.775
570	29.775
600	22.6955
601	22.6955
602	22.6955
633	37.3797
634	37.3797
635	37.3797
722	29.8674
723	29.8674
724	29.8674
758	27.5306
759	27.5306
760	27.5306
937	22.4542
938	22.4542
939	22.4542
1002	70.0831
1003	70.0831
1004	70.0831
1041	37.5129
1042	37.5129
1043	37.5129
1344	78.3696
1345	78.3696
1346	78.3696
1433	21.4255
1434	21.4255
1435	21.4255
1541	19.7571
1542	19.7571
1543	19.7571
1634	46.9323
1635	46.9323
1636	46.9323
1767	24.1875
1768	24.1875
1769	24.1875
1957	17.0258
1958	17.0258
1959	17.0258
2040	25.8246
2041	25.8246
2042	25.8246
2157	18.9238
2158	18.9238
2159	18.9238
2322	30.2376
2323	30.2376
2324	30.2376
2388	21.0664
2389	21.0664
2390	21.0664

v1= (24)
381	28.8525
382	28.8525
383	28.8525
381	35.2828
382	35.2828
383	35.2828
384	33.9468
385	33.9468
394	17.5736
395	17.5736
396	17.5736
409	24.3837
410	24.3837
411	24.3837
414	26.7262
415	26.7262
416	26.7262
436	100
437	100
438	100
474	39.1392
475	39.1392
476	39.1392
479	53.0634
480	53.0634
481	53.0634
510	34.8505
511	34.8505
512	34.8505
515	32.7686
516	32.7686
517	32.7686
520	23.158
521	23.158
522	23.158
570	30.7193
571	30.7193
572	30.7193
586	32.85
587	32.85
588	32.85
590	11.0617
591	11.0617
592	11.0617
611	22.6204
612	22.6204
613	22.6204
629	19.4218
630	19.4218
631	19.4218
661	25.9285
662	25.9285
663	25.9285
679	87.494
680	87.494
681	87.494
722	14.2269
723	14.2269
724	14.2269
793	12.1084
794	12.1084
795	12.1084
804	22.9556
805	22.9556
806	22.9556
824	22.2973
825	22.2973
826	22.2973
831	18.0452
832	18.0452
833	18.0452
861	14.4303
862	14.4303
863	14.4303
922	31.8581
923	31.8581
924	31.8581
934	27.6916
935	27.6916
936	27.6916
958	14.2609
959	14.2609
960	14.2609
1004	77.4494
1005	77.4494
1006	77.4494
1041	14.5732
1042	14.5732
1043	14.5732
1047	25.722
1048	25.722
1049	25.722
1167	32.8749
1168	32.8749
1169	32.8749
1499	33.5246
1500	33.5246
1501	33.5246
1594	33.5838
1595	33.5838
1596	33.5838
1869	63.9993
1870	63.9993
1871	63.9993
1874	64.7606
1875	64.7606
1876	64.7606
2117	34.9573
2118	34.9573
2119	34.9573
2125	61.0081
2126	61.0081
2127	61.0081
2405	95.8361
2406	95.8361
2407	95.8361
2430	40.0155
2431	40.0155
2432	40.0155
2455	58.0285
2456	58.0285
2457	58.0285
2465	57.361
2466	57.361
2467	57.361
2500	65.8008
2501	65.8008
2502	65.8008

v1= (25)
376	16.3255
377	16.3255
378	16.3255
394	28.7034
395	28.7034
396	28.7034
413	18.7846
414	18.7846
415	18.7846
414	36.8448
415	36.8448
416	36.8448
414	14.0541
415	14.0541
416	29.5851
417	29.5851
418	29.5851
446	26.6587
447	26.6587
448	26.6587
449	20.8525
450	20.8525
451	20.8525
474	59.3053
475	59.3053
476	59.3053
479	14.529
480	14.529
481	14.529
499	15.5239
500	15.5239
501	15.5239
510	38.456
511	38.456
512	38.456
545	16.9289
546	16.9289
547	16.9289
569	12.737
570	12.737
571	12.737
630	22.7547
631	22.7547
632	22.7547
894	21.8142
895	21.8142
896	21.8142
934	40.3357
935	40.3357
936	40.3357
1005	34.3689
1006	34.3689
1007	34.3689
1034	48.0213
1035	48.0213
1036	48.0213
1112	31.0384
1113	31.0384
1114	31.0384
1199	49.9215
1200	49.9215
1201	49.9215
1209	21.9699
1210	21.9699
1211	21.9699
1447	52.3556
1448	52.3556
1449	52.3556
1499	26.7604
1500	26.7604
1501	26.7604
1602	21.2215
1603	21.2215
1604	21.2215
1635	68.945
1636	68.945
1637	68.945
1817	49.9194
1818	49.9194
1819	49.9194
1980	100
1981	100
1982	100

v1= (26)
436	2.29713
437	2.29713
438	2.29713
747	3.06483
748	3.06483
749	3.06483
864	1.46799
865	1.46799
866	1.46799
959	1.48468
960	1.48468
961	1.48468
994	1.99299
995	1.99299
996	1.99299
1025	1.15224
1026	1.15224
1027	1.15224
1029	3.83204
1030	3.83204
1031	3.83204
1264	3.61615
1265	3.61615
1266	3.61615
1407	22.9628
1408	22.9628
1409	22.9628
1412	1.51058
1413	1.51058
1414	1.51058
1624	14.5855
1625	14.5855
1626	14.5855
1767	72.197
1768	72.197
1769	72.197
2189	4.53378
2190	4.53378
2191	4.53378
2232	44.8423
2233	44.8423
2234	44.8423
2450	100
2451	100
2452	100
2697	38.5859
2698	38.5859
2699	38.5859
2980	5.40704
2981	5.40704
2982	5.40704
3123	54.5351
3124	54.5351
3125	54.5351
3251	1.02037
3252	1.02037
3253	1.02037

v1= (27)
379	54.4529
380	54.4529
381	54.4529
380	26.9464
381	26.9464
382	26.9464
381	88.2809
382	88.2809
383	91.7961
384	91.7961
385	91.7961
394	100
395	100
396	100
399	63.5919
400	63.5919
401	63.5919
409	27.402
410	27.402
411	27.402
414	41.2023
415	41.2023
416	41.2023
457	31.2678
458	31.2678
459	31.2678
469	36.7497
470	36.7497
471	36.7497
474	48.3669
475	48.3669
476	48.3669
479	58.8055
480	58.8055
481	58.8055
479	62.8479
480	62.8479
481	62.8479
480	86.7411
481	86.7411
482	86.7411
